col_name;Key;Title;Description
"Perioden";"2002JJ00";"2002";
"Perioden";"2003JJ00";"2003";
"Perioden";"2004JJ00";"2004";
"Perioden";"2005JJ00";"2005";
"Perioden";"2006JJ00";"2006";
"Perioden";"2007JJ00";"2007";
"Perioden";"2008JJ00";"2008";
"Perioden";"2009JJ00";"2009";
"Perioden";"2010JJ00";"2010";
"Perioden";"2011JJ00";"2011";
"Perioden";"2012JJ00";"2012";
"Perioden";"2013JJ00";"2013";
"Perioden";"2014JJ00";"2014";
"Perioden";"2015JJ00";"2015";
